prospect_quality,name,phone,website,has_website,about,work,url
WARM,NO DAYS OFF Painting,317-603-7063,https://gmail.com,Yes,400 followers | Email: NODAYSOFFPAINTING@gmail.com,,https://www.facebook.com/profile.php?id=100086749021378
WARM,NO DAYS OFF Painting,317-603-7063,https://gmail.com,Yes,400 followers | Email: NODAYSOFFPAINTING@gmail.com,,https://www.facebook.com/profile.php?id=100086749021378
WARM,NO DAYS OFF Painting,317-603-7063,https://gmail.com,Yes,400 followers | Email: NODAYSOFFPAINTING@gmail.com,,https://www.facebook.com/profile.php?id=100086749021378
WARM,NO DAYS OFF Painting,317-603-7063,https://gmail.com,Yes,400 followers | Email: NODAYSOFFPAINTING@gmail.com,,https://www.facebook.com/profile.php?id=100086749021378
WARM,NO DAYS OFF Painting,317-603-7063,https://gmail.com,Yes,400 followers | Email: NODAYSOFFPAINTING@gmail.com,,https://www.facebook.com/profile.php?id=100086749021378
COLD,NO DAYS OFF Painting,,,No,,,https://www.facebook.com/profile.php?id=100086749021378
COLD,NO DAYS OFF Painting,,,No,,,https://www.facebook.com/profile.php?id=100086749021378
COLD,NO DAYS OFF Painting,,,No,,,https://www.facebook.com/profile.php?id=100086749021378&__cft__[0]=AZbGV8uWztP-4yD6WqOvvW_wbimHeEXqzNYOWrwNlPqQC8dWJvXQ0w5Xnvnvq5g7XbKLOjYZIiweE0XJr-YoHCufFshAopQr_YT12Pi6tY99zMrBWGmKu57VfZIgfnr6jz2rgUO1qes7gx9_yRQQQedND0Rc1dLi74E8tz0D0cRWOLl6rx7E032uiRSTZlO6Z6bmmQNOd-usm2HnUk1X9ASFCQKXNLzCvB38XBX7DdQArw&__cft__[1]=AZZXtmuWSusk4Kj3V18ACxClkvwYUbz0_UhJ1xjA6jfkdjKsm_S3vTQBHmasT4-DlQLU9LYfLbGWDtkq8Wx2zwYGZ56ukDwjUjOrVj049xceV4AD1Q3igeAiNteoUZl0uGvVLIpFtwGiRNJNjsGTEjW38b0qEPFs8a4ropQsJ2UJj_SNzR76ZlqWakOikd88_1PJ1_0ncRDT6QbA8KZOKiZR&__tn__=-]H-R
COLD,NO DAYS OFF Painting,,,No,,,https://www.facebook.com/profile.php?id=100086749021378
COLD,NO DAYS OFF Painting,,,No,,,https://www.facebook.com/profile.php?id=100086749021378
COLD,NO DAYS OFF Painting,,,No,,,https://www.facebook.com/profile.php?id=100086749021378
COLD,NO DAYS OFF Painting,,,No,,,https://www.facebook.com/profile.php?id=100086749021378
COLD,Prospect Painting Company,,,No,,,https://www.facebook.com/profile.php?id=61563538719550
COLD,You Are Covered Painting,,,No,,,https://www.facebook.com/profile.php?id=100063598808260
COLD,NO DAYS OFF Painting,,,No,,,https://www.facebook.com/profile.php?id=100086749021378
COLD,You Are Covered Painting,,,No,,,https://www.facebook.com/profile.php?id=100063598808260
COLD,NO DAYS OFF Painting,,,No,,,https://www.facebook.com/profile.php?id=100086749021378
COLD,NO DAYS OFF Painting,,,No,,,https://www.facebook.com/profile.php?id=100086749021378
COLD,LMPH Painting Home Services llc,,,No,,,https://www.facebook.com/profile.php?id=100063683835416
COLD,Zoe’s painting LLC,,,No,,,https://www.facebook.com/profile.php?id=100084842863000
COLD,NO DAYS OFF Painting,,,No,,,https://www.facebook.com/profile.php?id=100086749021378
COLD,Zoe’s painting LLC,,,No,,,https://www.facebook.com/profile.php?id=100084842863000
COLD,NO DAYS OFF Painting,,,No,,,https://www.facebook.com/profile.php?id=100086749021378
COLD,Zoe’s painting LLC,,,No,,,https://www.facebook.com/profile.php?id=100084842863000
COLD,Zoe’s painting LLC,,,No,,,https://www.facebook.com/profile.php?id=100084842863000
COLD,NO DAYS OFF Painting,,,No,,,https://www.facebook.com/profile.php?id=100086749021378
COLD,Zoe’s painting LLC,,,No,,,https://www.facebook.com/profile.php?id=100084842863000
COLD,Zoe’s painting LLC,,,No,,,https://www.facebook.com/profile.php?id=100084842863000
COLD,NO DAYS OFF Painting,,,No,,,https://www.facebook.com/profile.php?id=100086749021378
COLD,Zoe’s painting LLC,,,No,,,https://www.facebook.com/profile.php?id=100084842863000
COLD,NO DAYS OFF Painting,,,No,,,https://www.facebook.com/profile.php?id=100086749021378
COLD,You Are Covered Painting,,,No,,,https://www.facebook.com/profile.php?id=100063598808260
COLD,You Are Covered Painting,,,No,,,https://www.facebook.com/profile.php?id=100063598808260
COLD,NO DAYS OFF Painting,,,No,,,https://www.facebook.com/profile.php?id=100086749021378
COLD,NO DAYS OFF Painting,,,No,,,https://www.facebook.com/profile.php?id=100086749021378
COLD,NO DAYS OFF Painting,,,No,,,https://www.facebook.com/profile.php?id=100086749021378
COLD,Funez Painting,,,No,,,https://www.facebook.com/profile.php?id=100063598900057
COLD,Funez Painting,,,No,,,https://www.facebook.com/profile.php?id=100063598900057
COLD,NO DAYS OFF Painting,,,No,,,https://www.facebook.com/profile.php?id=100086749021378
COLD,Bp Jla's Eze Painting,,,No,,,https://www.facebook.com/profile.php?id=61583487329499
COLD,"Imperial Painting Co, LLC",,,No,,,https://www.facebook.com/profile.php?id=100069937500959
